강남
10분최다강수량: , -0.06421817776121654, 0.02384726378843057, True
10분최다강수량(except 0): , -0.10409715868720953, 0.10550155494453242, False
1시간최다강수량: , -0.0842282902585512, 0.003018289090888522, True
1시간최다강수량(except 0): , -0.15781221769752068, 0.013589636890561868, True
일강수량: , -0.10699177849020369, 0.00016223183109618527, True
일강수량(except 0): , -0.18676884948413183, 0.0003401383762169799, True
강수계속시간: , -0.10854033325184805, 0.00012999515952853244, True
강수계속시간(except 0): , -0.13150767276747366, 0.0026333641948864984, True
일최심신적설: , 0.01133695612598159, 0.6902592988038265, False
일최심신적설(except 0): , -0.0374883273925844, 0.8281553939200174, False
일최심적설: , 0.022041690437405448, 0.4384268058827294, False
일최심적설(except 0): , 0.01642690095687971, 0.8902891495402899, False
합계3시간신적설: , 0.010418514766636392, 0.7142028494762054, False
합계3시간신적설(except 0): , -0.036068899448208014, 0.8345703430477542, False
평균기온: , -0.0007902783548939009, 0.9778391833654398, False
최고기온: , 0.010267239935920897, 0.7181744095340137, False
최저기온: , -0.009338967478759196, 0.742708364536306, False
평균기온평년차: , -0.01818020789220186, 0.5227700243015362, False
최고기온평년차: , -0.019615477384037218, 0.49048091829550566, False
최저기온평년차: , -0.017359693754808374, 0.5417070179065012, False
최대순간풍속: , -0.01548503568372607, 0.5862166729176604, False
최대풍속: , -0.013864346957101634, 0.6260097529155167, False
평균풍속: , 0.001503188542582341, 0.9578620771832471, False
풍정합: , 0.002745500335880186, 0.9231205800177483, False
1시간최다일사량: , 0.10879555597102605, 0.00012529937625224013, True
합계일사량: , 0.0900114507705211, 0.0015227585768188131, True
합계일조시간: , 0.09485950874286403, 0.000832311544216321, True
안개계속시간: , 0.006704310276606955, 0.8136988249394361, False

잠실
10분최다강수량: , -0.10019915878230186, 0.0004075565583215671, True
10분최다강수량(except 0): , -0.12085756475749793, 0.05941947084239548, False
1시간최다강수량: , -0.10855464365280129, 0.00012730291988055962, True
1시간최다강수량(except 0): , -0.1436363996839674, 0.02454819832191935, True
일강수량: , -0.13745139274417525, 1.1719585868336205e-06, True
일강수량(except 0): , -0.18102395987627423, 0.0004922764465479663, True
강수계속시간: , -0.18239215851691637, 9.596392667520286e-11, True
강수계속시간(except 0): , -0.19915231845912434, 4.347974564157529e-06, True
일최심신적설: , 0.046835931189319724, 0.09911268919310619, False
일최심신적설(except 0): , 0.20263850286464158, 0.22904474000363909, False
일최심적설: , 0.07958599062571414, 0.005027490225505806, True
일최심적설(except 0): , 0.2510300460159311, 0.030978289203553454, True
합계3시간신적설: , 0.04705026045962141, 0.09757491659530308, False
합계3시간신적설(except 0): , 0.208997136048528, 0.21445405015955857, False
평균기온: , -0.0018510440228325098, 0.9480604560457515, False
최고기온: , 0.014070210387896569, 0.620467420130377, False
최저기온: , -0.013600095546644559, 0.6321939117547659, False
평균기온평년차: , -0.010977103814690622, 0.6992585792198709, False
최고기온평년차: , -0.009784233412775093, 0.7305919486336941, False
최저기온평년차: , -0.014809407947725894, 0.6022231668876695, False
최대순간풍속: , -0.045999367172110485, 0.10530054215878035, False
최대풍속: , -0.029606280514937158, 0.29734564483394305, False
평균풍속: , -0.02162032055875746, 0.44668191355427994, False
풍정합: , -0.020541386739230037, 0.46969491008974745, False
1시간최다일사량: , 0.150581317886079, 9.836197680652081e-08, True
합계일사량: , 0.13048519943776318, 3.9918059214577944e-06, True
합계일조시간: , 0.1404997943272847, 6.723570807889708e-07, True
안개계속시간: , -0.01082367838305398, 0.7032614089165519, False

서울역
10분최다강수량: , -0.05963340748810034, 0.0356097369117038, True
10분최다강수량(except 0): , -0.07952594799609958, 0.2148357762539812, False
1시간최다강수량: , -0.06579431304898753, 0.020400313023836804, True
1시간최다강수량(except 0): , -0.09544337074817426, 0.13550102987049292, False
일강수량: , -0.07383966126869834, 0.009235998314054092, True
일강수량(except 0): , -0.1062038684405855, 0.042013453631421435, True
강수계속시간: , -0.08689554585270291, 0.0021760432130029338, True
강수계속시간(except 0): , -0.09212262089547257, 0.03501093434587885, True
일최심신적설: , 0.022560403591246274, 0.4269773066867735, False
일최심신적설(except 0): , 0.13090156972588546, 0.44667245864066796, False
일최심적설: , 0.05406692716778088, 0.05679273843338175, False
일최심적설(except 0): , 0.23536533546481248, 0.045015520607797024, True
합계3시간신적설: , 0.02035566116963048, 0.4735428378050675, False
합계3시간신적설(except 0): , 0.11104712454725724, 0.5190779552397765, False
평균기온: , 0.0024771763829416916, 0.9305022613692818, False
최고기온: , 0.010409043426386943, 0.7140097102298328, False
최저기온: , -0.002625258541742892, 0.9263592524970801, False
평균기온평년차: , -0.005529224249961679, 0.845654184440312, False
최고기온평년차: , -0.007556801903557515, 0.7901986927320905, False
최저기온평년차: , -0.0040017310551931015, 0.8879587001217899, False
최대순간풍속: , -0.023543394972375925, 0.40710652363029554, False
최대풍속: , -0.008575646873837654, 0.7627097232536839, False
평균풍속: , 0.007885943508178728, 0.7812879076946966, False
풍정합: , 0.009911146191765958, 0.7271300868670969, False
1시간최다일사량: , 0.06215255830482101, 0.02850292253992278, True
합계일사량: , 0.05556381966026051, 0.050262635368631244, False
합계일조시간: , 0.06225054754383129, 0.0282531068618829, True
안개계속시간: , 0.03038571988349835, 0.2846089663851542, False

고속터미널
10분최다강수량: , -0.10437515687602018, 0.00021848219190242373, True
10분최다강수량(except 0): , -0.13804089945682294, 0.02975754726246506, True
1시간최다강수량: , -0.11555439675921653, 4.219819050728323e-05, True
1시간최다강수량(except 0): , -0.1677709129836406, 0.007980606116413342, True
