"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241102","경인선","송내","22245","21410","20241105",""
"20241102","경인선","부평","31818","35172","20241105",""
"20241102","경인선","백운","6972","6823","20241105",""
"20241102","경인선","동암","14996","14722","20241105",""
"20241102","경인선","주안","19049","16388","20241105",""
"20241102","경인선","제물포","8775","8206","20241105",""
"20241102","경인선","동인천","13660","13127","20241105",""
"20241102","경인선","인천","7015","6229","20241105",""
"20241102","경인선","구일","13718","14787","20241105",""
"20241102","경인선","소사","8013","7645","20241105",""
"20241102","경인선","부개","7759","7012","20241105",""
"20241102","경인선","간석","5281","4917","20241105",""
"20241102","경인선","도원","3053","3117","20241105",""
"20241102","경인선","온수(성공회대입구)","5726","5338","20241105",""
"20241102","경인선","중동","8196","7525","20241105",""
"20241102","경인선","도화","3604","3295","20241105",""
"20241102","경춘선","신내","2207","2055","20241105",""
"20241102","경춘선","갈매","2264","1961","20241105",""
"20241102","경춘선","별내","2651","2222","20241105",""
"20241102","경춘선","퇴계원","3082","2698","20241105",""
"20241102","경춘선","사릉","2016","1846","20241105",""
"20241102","경춘선","금곡","1416","1395","20241105",""
"20241102","경춘선","평내호평","5788","5504","20241105",""
"20241102","경춘선","천마산","1600","1539","20241105",""
"20241102","경춘선","마석","4023","3904","20241105",""
"20241102","경춘선","대성리","1720","2963","20241105",""
"20241102","경춘선","청평","2708","2976","20241105",""
"20241102","경춘선","상천","673","681","20241105",""
"20241102","경춘선","가평","6276","6770","20241105",""
"20241102","경춘선","굴봉산","217","252","20241105",""
"20241102","경춘선","백양리","132","166","20241105",""
"20241102","경춘선","강촌","1026","1119","20241105",""
"20241102","경춘선","김유정","960","1105","20241105",""
"20241102","경춘선","남춘천","5148","5441","20241105",""
"20241102","공항철도 1호선","서울역","17827","17365","20241105",""
"20241102","공항철도 1호선","공덕","2641","3876","20241105",""
"20241102","공항철도 1호선","홍대입구","21481","20137","20241105",""
"20241102","공항철도 1호선","디지털미디어시티","10659","9123","20241105",""
"20241102","공항철도 1호선","마곡나루(서울식물원)","5369","5569","20241105",""
"20241102","공항철도 1호선","김포공항","8865","4963","20241105",""
"20241102","공항철도 1호선","계양","11612","10350","20241105",""
"20241102","공항철도 1호선","검암","5575","5609","20241105",""
"20241102","공항철도 1호선","청라국제도시","6098","5650","20241105",""
"20241102","공항철도 1호선","운서","9742","10426","20241105",""
"20241102","공항철도 1호선","공항화물청사","1281","1307","20241105",""
"20241102","공항철도 1호선","인천공항1터미널","16969","15149","20241105",""
"20241102","공항철도 1호선","인천공항2터미널","7694","6180","20241105",""
"20241102","공항철도 1호선","영종","4524","4673","20241105",""
"20241102","과천선","선바위","6437","5331","20241105",""
"20241102","과천선","경마공원","13014","12843","20241105",""
"20241102","과천선","대공원","14555","15086","20241105",""
"20241102","과천선","과천","6072","5275","20241105",""
"20241102","과천선","정부과천청사","8238","7907","20241105",""
"20241102","과천선","인덕원","20687","20205","20241105",""
"20241102","과천선","평촌","11832","11509","20241105",""
"20241102","과천선","범계","26007","25407","20241105",""
"20241102","분당선","선릉","6178","9721","20241105",""
"20241102","분당선","한티","14845","14275","20241105",""
"20241102","분당선","도곡","6024","5365","20241105",""
"20241102","분당선","구룡","3008","2702","20241105",""
"20241102","분당선","개포동","3675","3531","20241105",""
"20241102","분당선","대모산입구","4514","4186","20241105",""
"20241102","분당선","수서","15365","16452","20241105",""
"20241102","분당선","복정","7","0","20241105",""
"20241102","분당선","수원","8554","8237","20241105",""
"20241102","분당선","서울숲","16176","13972","20241105",""
"20241102","분당선","압구정로데오","21052","24578","20241105",""
"20241102","분당선","강남구청","6029","7414","20241105",""
"20241102","분당선","선정릉","4009","3930","20241105",""
"20241102","분당선","가천대","7064","7001","20241105",""
"20241102","분당선","태평","11656","10891","20241105",""
"20241102","분당선","모란","17669","17919","20241105",""
"20241102","분당선","야탑","20744","21408","20241105",""
"20241102","분당선","서현","19590","19466","20241105",""
"20241102","분당선","수내","9607","9091","20241105",""
"20241102","분당선","정자","12171","12214","20241105",""
"20241102","분당선","미금","11330","11644","20241105",""
"20241102","분당선","오리","8752","7498","20241105",""
"20241102","분당선","이매","5058","4937","20241105",""
"20241102","분당선","보정","1842","1668","20241105",""
"20241102","분당선","죽전","13242","13801","20241105",""
"20241102","분당선","구성","5598","5744","20241105",""
"20241102","분당선","신갈","3363","3374","20241105",""
"20241102","분당선","기흥","8532","7775","20241105",""
"20241102","분당선","상갈","4626","4489","20241105",""
"20241102","분당선","청명","3831","3700","20241105",""
"20241102","분당선","영통","8566","8180","20241105",""
"20241102","분당선","망포","11223","10153","20241105",""
"20241102","분당선","매탄권선","4465","4132","20241105",""
"20241102","분당선","수원시청","13625","15523","20241105",""
"20241102","분당선","매교","4082","3898","20241105",""
"20241102","서해선","김포공항","2953","4175","20241105",""
"20241102","서해선","원종","4646","4465","20241105",""
"20241102","서해선","부천종합운동장","2170","1752","20241105",""
"20241102","수인선","고색","3544","3603","20241105",""
"20241102","수인선","오목천","3637","2788","20241105",""
"20241102","수인선","어천","1669","1440","20241105",""
"20241102","수인선","야목","331","305","20241105",""
"20241102","수인선","사리","4615","3861","20241105",""
"20241102","수인선","달월","70","70","20241105",""
"20241102","수인선","월곶","2734","2576","20241105",""
"20241102","수인선","소래포구","7075","7290","20241105",""
"20241102","수인선","인천논현","5152","5296","20241105",""
"20241102","수인선","호구포","2884","2670","20241105",""
"20241102","수인선","남동인더스파크","995","971","20241105",""
"20241102","수인선","원인재","4406","4457","20241105",""
"20241102","수인선","연수","4852","4710","20241105",""
"20241102","수인선","송도","2498","2268","20241105",""
"20241102","수인선","인하대","5770","5196","20241105",""
"20241102","수인선","숭의","3428","3103","20241105",""
"20241102","수인선","신포","1791","1780","20241105",""
"20241102","수인선","인천","1618","2732","20241105",""
"20241102","신림선","샛강","1344","1732","20241105",""
"20241102","신림선","대방","3233","1852","20241105",""
"20241102","신림선","서울지방병무청","2302","2530","20241105",""
"20241102","신림선","보라매","3598","2929","20241105",""
"20241102","신림선","보라매공원","1736","1789","20241105",""
"20241102","신림선","보라매병원","3716","3736","20241105",""
"20241102","신림선","당곡","3842","3578","20241105",""
"20241102","신림선","신림","1927","2166","20241105",""
"20241102","신림선","서원","3054","2493","20241105",""
"20241102","신림선","서울대벤처타운","9070","7591","20241105",""
"20241102","신림선","관악산(서울대)","4690","5124","20241105",""
"20241102","안산선","산본","15363","16339","20241105",""
"20241102","안산선","대야미","4848","4225","20241105",""
"20241102","안산선","반월","4149","3929","20241105",""
"20241102","안산선","상록수","14025","14049","20241105",""
"20241102","안산선","한대앞","9271","9125","20241105",""
"20241102","안산선","중앙","19491","20313","20241105",""
"20241102","안산선","고잔","8974","8907","20241105",""
"20241102","안산선","초지","4687","4626","20241105",""
"20241102","안산선","안산","12153","13036","20241105",""
"20241102","안산선","신길온천","2181","2125","20241105",""
"20241102","안산선","정왕","8748","8656","20241105",""
"20241102","안산선","오이도","8662","8866","20241105",""
"20241102","안산선","수리산","3532","3073","20241105",""
"20241102","우이신설선","북한산우이","6086","6218","20241105",""
"20241102","우이신설선","솔밭공원","2425","2313","20241105",""
"20241102","우이신설선","4.19민주묘지","3240","2638","20241105",""
"20241102","우이신설선","가오리","3695","3372","20241105",""
"20241102","우이신설선","화계","3204","2948","20241105",""
"20241102","우이신설선","삼양","2081","2096","20241105",""
"20241102","우이신설선","삼양사거리","2482","2266","20241105",""
"20241102","우이신설선","솔샘","4779","4168","20241105",""
"20241102","우이신설선","북한산보국문","6170","5091","20241105",""
"20241102","우이신설선","정릉","4491","3554","20241105",""
"20241102","우이신설선","성신여대입구(돈암)","3450","3929","20241105",""
"20241102","우이신설선","보문","1504","1455","20241105",""
"20241102","우이신설선","신설동","1884","1757","20241105",""
"20241102","일산선","원흥","9520","8803","20241105",""
"20241102","일산선","지축","4","0","20241105",""
"20241102","일산선","삼송","16754","15810","20241105",""
"20241102","일산선","원당","10346","9602","20241105",""
"20241102","일산선","화정","15773","15908","20241105",""
"20241102","일산선","대곡","2729","2387","20241105",""
"20241102","일산선","백석","9194","9302","20241105",""
"20241102","일산선","마두","6599","6460","20241105",""
"20241102","일산선","정발산","8070","8507","20241105",""
"20241102","일산선","주엽","8888","8699","20241105",""
"20241102","일산선","대화","17594","15040","20241105",""
"20241102","장항선","봉명","946","859","20241105",""
"20241102","장항선","쌍용(나사렛대)","2355","2160","20241105",""
"20241102","장항선","아산","5006","4439","20241105",""
"20241102","장항선","탕정","1880","1661","20241105",""
"20241102","장항선","배방","1558","1519","20241105",""
"20241102","장항선","온양온천","6182","6237","20241105",""
"20241102","장항선","신창(순천향대)","1673","1474","20241105",""
"20241102","중앙선","회기","26020","23881","20241105",""
"20241102","중앙선","중랑","5312","4848","20241105",""
"20241102","중앙선","상봉","6241","6158","20241105",""
"20241102","중앙선","망우","8244","7823","20241105",""
"20241102","중앙선","양원","2510","2378","20241105",""
"20241102","중앙선","구리","8794","9399","20241105",""
"20241102","중앙선","도농","8935","8350","20241105",""
"20241102","중앙선","양정","573","513","20241105",""
"20241102","중앙선","덕소","5347","5410","20241105",""
"20241102","중앙선","도심","2227","1840","20241105",""
"20241102","중앙선","팔당","1543","1769","20241105",""
"20241102","중앙선","운길산","1649","1681","20241105",""
"20241102","중앙선","양수","2581","2569","20241105",""
"20241102","중앙선","신원","318","266","20241105",""
"20241102","중앙선","국수","777","811","20241105",""
"20241102","중앙선","아신","664","655","20241105",""
"20241102","중앙선","오빈","334","353","20241105",""
"20241102","중앙선","양평","3526","3721","20241105",""
"20241102","중앙선","원덕","448","449","20241105",""
"20241102","중앙선","용문","3454","3805","20241105",""
"20241103","9호선2~3단계","석촌고분","5465","5115","20241106",""
"20241103","중앙선","지평","75","54","20241106",""
"20241103","중앙선","용문","3294","2841","20241106",""
"20241103","중앙선","원덕","400","358","20241106",""
"20241103","중앙선","양평","4855","4509","20241106",""
"20241103","중앙선","오빈","303","275","20241106",""
"20241103","중앙선","아신","558","492","20241106",""
"20241103","중앙선","국수","707","603","20241106",""
"20241103","중앙선","신원","248","154","20241106",""
"20241103","중앙선","양수","2458","2142","20241106",""
"20241103","중앙선","운길산","1566","1423","20241106",""
"20241103","중앙선","팔당","1454","1536","20241106",""
"20241103","중앙선","도심","1635","1471","20241106",""
"20241103","중앙선","덕소","4172","4128","20241106",""
"20241103","중앙선","양정","514","416","20241106",""
"20241103","중앙선","도농","6245","6134","20241106",""
"20241103","중앙선","구리","6522","6803","20241106",""
"20241103","중앙선","양원","1870","1925","20241106",""
"20241103","중앙선","망우","6142","6139","20241106",""
"20241103","중앙선","상봉","4804","4913","20241106",""
"20241103","중앙선","중랑","4093","3913","20241106",""
"20241103","중앙선","회기","19569","19706","20241106",""
"20241103","장항선","신창(순천향대)","1318","2544","20241106",""
"20241103","장항선","온양온천","5702","5543","20241106",""
"20241103","장항선","배방","1115","1222","20241106",""
"20241103","장항선","탕정","1350","1646","20241106",""
"20241103","장항선","아산","4860","3468","20241106",""
"20241103","장항선","쌍용(나사렛대)","1720","2068","20241106",""
"20241103","장항선","봉명","635","699","20241106",""
"20241103","일산선","대화","13806","11169","20241106",""
"20241103","일산선","주엽","6121","5980","20241106",""
"20241103","일산선","정발산","6635","6515","20241106",""
"20241103","일산선","마두","4076","4106","20241106",""
"20241103","일산선","백석","6879","6629","20241106",""
"20241103","일산선","대곡","2061","1674","20241106",""
"20241103","일산선","화정","12343","12709","20241106",""
"20241103","일산선","원당","7504","7074","20241106",""
"20241103","일산선","삼송","12512","12213","20241106",""
"20241103","일산선","지축","1","0","20241106",""
"20241103","일산선","원흥","6755","6576","20241106",""
"20241103","우이신설선","신설동","1676","1646","20241106",""
"20241103","우이신설선","보문","1264","1235","20241106",""
"20241103","우이신설선","성신여대입구(돈암)","2602","2987","20241106",""
"20241103","우이신설선","정릉","3639","3024","20241106",""
"20241103","우이신설선","북한산보국문","5170","4584","20241106",""
"20241103","우이신설선","솔샘","3557","3270","20241106",""
"20241103","우이신설선","삼양사거리","1910","1869","20241106",""
"20241103","우이신설선","삼양","1679","1709","20241106",""
"20241103","우이신설선","화계","2686","2623","20241106",""
"20241103","우이신설선","가오리","2846","2691","20241106",""
"20241103","우이신설선","4.19민주묘지","2504","2170","20241106",""
"20241103","우이신설선","솔밭공원","1956","1809","20241106",""
"20241103","우이신설선","북한산우이","5535","5206","20241106",""
"20241103","안산선","수리산","2672","2521","20241106",""
"20241103","안산선","오이도","6774","6297","20241106",""
"20241103","안산선","정왕","7138","7619","20241106",""
"20241103","안산선","신길온천","1817","1588","20241106",""
"20241103","안산선","안산","12319","11280","20241106",""
"20241103","안산선","초지","3421","3471","20241106",""
"20241103","안산선","고잔","6059","5767","20241106",""
"20241103","안산선","중앙","13963","13841","20241106",""
"20241103","안산선","한대앞","6804","6860","20241106",""
"20241103","안산선","상록수","10470","10482","20241106",""
"20241103","안산선","반월","2971","3050","20241106",""
"20241103","안산선","대야미","3803","3461","20241106",""
"20241103","안산선","산본","11318","11908","20241106",""
"20241103","신림선","관악산(서울대)","4413","4847","20241106",""
"20241103","신림선","서울대벤처타운","6788","6275","20241106",""
"20241103","신림선","서원","2323","2100","20241106",""
"20241103","신림선","신림","1616","1917","20241106",""
"20241103","신림선","당곡","3045","3035","20241106",""
"20241103","신림선","보라매병원","2853","2947","20241106",""
"20241103","신림선","보라매공원","1474","1588","20241106",""
"20241103","신림선","보라매","2626","2372","20241106",""
"20241103","신림선","서울지방병무청","1948","2276","20241106",""
"20241103","신림선","대방","1897","1399","20241106",""
"20241103","신림선","샛강","1223","1468","20241106",""
"20241103","수인선","인천","1392","2254","20241106",""
"20241103","수인선","신포","1477","1398","20241106",""
"20241103","수인선","숭의","2562","2253","20241106",""
"20241103","수인선","인하대","4214","4183","20241106",""
"20241103","수인선","송도","1862","1793","20241106",""
"20241103","수인선","연수","3933","3949","20241106",""
"20241103","수인선","원인재","3331","3489","20241106",""
"20241103","수인선","남동인더스파크","663","706","20241106",""
"20241103","수인선","호구포","2300","2446","20241106",""
"20241103","수인선","인천논현","3509","3566","20241106",""
"20241103","수인선","소래포구","5746","5479","20241106",""
"20241103","수인선","월곶","2135","1970","20241106",""
"20241103","수인선","달월","49","42","20241106",""
"20241103","수인선","사리","3373","2825","20241106",""
"20241103","수인선","야목","263","216","20241106",""
"20241103","수인선","어천","1195","1297","20241106",""
"20241103","수인선","오목천","2571","2414","20241106",""
"20241103","수인선","고색","2494","2561","20241106",""
"20241103","서해선","부천종합운동장","1584","1309","20241106",""
"20241103","서해선","원종","3352","3326","20241106",""
"20241103","서해선","김포공항","2763","3362","20241106",""
"20241103","분당선","매교","3034","3012","20241106",""
"20241103","분당선","수원시청","9532","9399","20241106",""
"20241103","분당선","매탄권선","3327","3376","20241106",""
"20241103","분당선","망포","7476","7884","20241106",""
"20241103","분당선","영통","6288","6463","20241106",""
"20241103","분당선","청명","2662","2888","20241106",""
"20241103","분당선","상갈","3249","3544","20241106",""
"20241103","분당선","기흥","6871","6501","20241106",""
"20241103","분당선","신갈","2453","2510","20241106",""
"20241103","분당선","구성","4211","4243","20241106",""
"20241103","분당선","죽전","9790","10655","20241106",""
"20241103","분당선","보정","1349","1339","20241106",""
"20241103","분당선","이매","4218","4210","20241106",""
"20241103","분당선","오리","6143","5524","20241106",""
"20241103","분당선","미금","8467","8842","20241106",""
"20241103","분당선","정자","8267","8406","20241106",""
"20241103","분당선","수내","6695","6663","20241106",""
"20241103","분당선","서현","15098","15236","20241106",""
"20241103","분당선","야탑","15786","16177","20241106",""
"20241103","분당선","모란","12865","13148","20241106",""
"20241103","분당선","태평","8921","8662","20241106",""
"20241103","분당선","가천대","5320","6053","20241106",""
"20241103","분당선","선정릉","2659","2651","20241106",""
"20241103","분당선","강남구청","3757","4665","20241106",""
"20241103","분당선","압구정로데오","12175","13478","20241106",""
"20241103","분당선","서울숲","12587","13398","20241106",""
"20241103","분당선","수원","6894","6272","20241106",""
"20241103","분당선","복정","7","0","20241106",""
"20241103","분당선","수서","11900","12082","20241106",""
"20241103","분당선","대모산입구","3098","2988","20241106",""
"20241103","분당선","개포동","2953","2816","20241106",""
"20241103","분당선","구룡","1812","1951","20241106",""
"20241103","분당선","도곡","3871","3837","20241106",""
"20241103","분당선","한티","10991","10629","20241106",""
"20241103","분당선","선릉","3436","5297","20241106",""
"20241103","과천선","범계","17898","17249","20241106",""
"20241103","과천선","평촌","8245","7747","20241106",""
"20241103","과천선","인덕원","15205","15250","20241106",""
"20241103","과천선","정부과천청사","5942","5917","20241106",""
"20241103","과천선","과천","4689","4142","20241106",""
"20241103","과천선","대공원","10981","11060","20241106",""
"20241103","과천선","경마공원","15519","15388","20241106",""
"20241103","과천선","선바위","4840","3909","20241106",""
"20241103","공항철도 1호선","영종","3715","3499","20241106",""
"20241103","공항철도 1호선","인천공항2터미널","6746","6718","20241106",""
"20241103","공항철도 1호선","인천공항1터미널","14904","16306","20241106",""
"20241103","공항철도 1호선","공항화물청사","1016","1070","20241106",""
"20241103","공항철도 1호선","운서","8525","9108","20241106",""
"20241103","공항철도 1호선","청라국제도시","4618","4519","20241106",""
"20241103","공항철도 1호선","검암","4375","4509","20241106",""
"20241103","공항철도 1호선","계양","8560","8137","20241106",""
"20241103","공항철도 1호선","김포공항","8020","4879","20241106",""
"20241103","공항철도 1호선","마곡나루(서울식물원)","3795","4158","20241106",""
"20241103","공항철도 1호선","디지털미디어시티","5309","5597","20241106",""
"20241103","공항철도 1호선","홍대입구","17516","14660","20241106",""
"20241103","공항철도 1호선","공덕","2071","2925","20241106",""
"20241103","공항철도 1호선","서울역","16200","14926","20241106",""
"20241103","경춘선","춘천","2653","2369","20241106",""
"20241103","경춘선","남춘천","3422","4438","20241106",""
"20241103","경춘선","김유정","773","760","20241106",""
"20241103","경춘선","강촌","944","695","20241106",""
"20241103","경춘선","백양리","135","118","20241106",""
"20241103","경춘선","굴봉산","256","210","20241106",""
"20241103","경춘선","가평","6686","5648","20241106",""
"20241103","경춘선","상천","871","634","20241106",""
"20241103","경춘선","청평","2814","2094","20241106",""
"20241103","경춘선","대성리","2274","603","20241106",""
"20241103","경춘선","마석","4064","3931","20241106",""
"20241103","경춘선","천마산","1324","1270","20241106",""
"20241103","경춘선","평내호평","4554","4374","20241106",""
"20241103","경춘선","금곡","1203","1102","20241106",""
"20241103","경춘선","사릉","1646","1582","20241106",""
"20241103","경춘선","퇴계원","2447","2252","20241106",""
"20241103","경춘선","별내","2295","1983","20241106",""
"20241103","경춘선","갈매","1783","1603","20241106",""
"20241103","경춘선","신내","1623","1517","20241106",""
"20241103","경인선","도화","2778","2669","20241106",""
"20241103","경인선","중동","6166","5752","20241106",""
"20241103","경인선","온수(성공회대입구)","4593","4331","20241106",""
"20241103","경인선","도원","2153","2198","20241106",""
"20241103","경인선","간석","3900","3714","20241106",""
"20241103","경인선","부개","5752","5532","20241106",""
"20241103","경인선","소사","6409","6071","20241106",""
"20241103","경인선","구일","4123","3901","20241106",""
"20241103","경인선","인천","5574","4569","20241106",""
"20241103","경인선","동인천","10852","10181","20241106",""
"20241103","경인선","제물포","6165","6107","20241106",""
"20241103","경인선","주안","13691","12044","20241106",""
"20241103","경인선","동암","11568","11191","20241106",""
"20241103","경인선","백운","5109","5094","20241106",""
"20241103","경인선","부평","24532","23720","20241106",""
"20241103","경인선","송내","15954","15225","20241106",""
"20241103","경인선","부천","26235","25943","20241106",""
"20241103","경인선","역곡","16592","16690","20241106",""
"20241103","경인선","오류동","8040","7444","20241106",""
"20241103","경인선","개봉","14388","14410","20241106",""
"20241103","경의선","계양","1","0","20241106",""
"20241103","경의선","운천","4","9","20241106",""
"20241103","경의선","임진강","67","81","20241106",""
"20241103","경의선","문산","4352","4541","20241106",""
"20241103","경의선","파주","895","781","20241106",""
"20241103","경의선","월롱","1069","1504","20241106",""
"20241103","경의선","금촌","5061","5491","20241106",""
"20241103","경의선","금릉","4014","3730","20241106",""
"20241103","경의선","운정","5206","5021","20241106",""
"20241103","경의선","야당","6789","6528","20241106",""
"20241103","경의선","탄현","5355","4882","20241106",""
"20241103","경의선","일산","8605","8235","20241106",""
"20241103","경의선","풍산","5012","4713","20241106",""
"20241103","경의선","백마","4705","4440","20241106",""
"20241103","경의선","곡산","456","411","20241106",""
"20241103","경의선","능곡","3879","3659","20241106",""
"20241103","경의선","행신","5647","5506","20241106",""
"20241103","경의선","강매","1898","1814","20241106",""
"20241103","경의선","한국항공대","1315","1434","20241106",""
"20241103","경의선","수색","1498","1621","20241106",""
"20241103","경의선","디지털미디어시티","1972","1997","20241106",""
"20241103","경의선","가좌","3684","3683","20241106",""
"20241103","경의선","홍대입구","2520","2954","20241106",""
"20241103","경의선","서강대","1559","1624","20241106",""
"20241103","경의선","공덕","2954","2232","20241106",""
"20241103","경의선","효창공원앞","1745","2100","20241106",""
"20241103","경의선","신촌","301","336","20241106",""
"20241103","경의선","서울역","1568","1516","20241106",""
"20241103","경원선","연천","1487","1652","20241106",""
"20241103","경원선","전곡","1696","1554","20241106",""
"20241103","경원선","청산","166","130","20241106",""
"20241103","경원선","소요산","6622","6631","20241106",""
"20241103","경원선","동두천","1316","1505","20241106",""
"20241103","경원선","보산","1676","1899","20241106",""
"20241103","경원선","동두천중앙","2341","2298","20241106",""
"20241103","경원선","지행","5530","5828","20241106",""
"20241103","경원선","덕정","4562","4605","20241106",""
"20241103","경원선","덕계","4408","4061","20241106",""
"20241103","경원선","양주","6253","6237","20241106",""
"20241103","경원선","녹양","3101","2927","20241106",""
"20241103","경원선","가능","4707","4406","20241106",""
"20241103","경원선","의정부","16777","16757","20241106",""
"20241103","경원선","회룡","9568","9344","20241106",""
"20241103","경원선","망월사","5875","6073","20241106",""
"20241103","경원선","도봉산","11405","8055","20241106",""
"20241103","경원선","도봉","4187","3865","20241106",""
"20241103","경원선","방학","7637","7261","20241106",""
"20241103","경원선","창동","13","0","20241106",""
"20241103","경원선","녹천","2986","2643","20241106",""
"20241103","경원선","월계","4474","4191","20241106",""
"20241103","경원선","광운대","5922","6172","20241106",""
"20241103","경원선","석계","5529","6109","20241106",""
"20241103","경원선","신이문","5729","5406","20241106",""
"20241103","경원선","외대앞","6787","6851","20241106",""
"20241103","경원선","청량리(서울시립대입구)","19083","18613","20241106",""
"20241103","경원선","왕십리(성동구청)","14048","14888","20241106",""
"20241103","경원선","응봉","1356","1164","20241106",""
"20241103","경원선","옥수","56","31","20241106",""
"20241103","경원선","한남","1892","1918","20241106",""
"20241103","경원선","서빙고","3002","3606","20241106",""
"20241103","경원선","이촌(국립중앙박물관)","3524","2544","20241106",""
"20241103","경부선","광명","3804","2719","20241106",""
"20241103","경부선","서동탄","990","988","20241106",""
"20241103","경부선","당정","3728","3750","20241106",""
"20241103","경부선","천안","8663","8754","20241106",""
"20241103","경부선","두정","6383","8416","20241106",""
"20241103","경부선","직산","939","929","20241106",""
"20241103","경부선","성환","3470","4371","20241106",""
"20241103","경부선","평택","14671","15466","20241106",""
"20241103","경부선","평택지제","3770","3574","20241106",""
"20241103","경부선","서정리","6182","7841","20241106",""
"20241103","경부선","송탄","4495","4723","20241106",""
"20241103","경부선","진위","1186","1177","20241106",""
"20241103","경부선","오산","10231","10573","20241106",""
"20241103","경부선","오산대","3329","3115","20241106",""
"20241103","경부선","세마","2342","2153","20241106",""
"20241103","경부선","병점","11810","12380","20241106",""
"20241103","경부선","세류","2825","2618","20241106",""
"20241103","경부선","독산","7712","7498","20241106",""
"20241103","경부선","수원","42814","41425","20241106",""
"20241103","경부선","화서","9842","9410","20241106",""
"20241103","경부선","성균관대","9916","10708","20241106",""
"20241103","경부선","의왕","5125","5120","20241106",""
"20241103","경부선","군포","3392","3181","20241106",""
"20241103","경부선","금정","18067","17981","20241106",""
"20241103","경부선","명학","4232","4072","20241106",""
"20241103","경부선","안양","15211","14739","20241106",""
"20241103","경부선","관악","6285","5660","20241106",""
"20241103","경부선","석수","5795","5411","20241106",""
"20241103","경부선","금천구청","7071","7028","20241106",""
"20241103","경부선","가산디지털단지","6680","7799","20241106",""
"20241103","경부선","구로","12451","12693","20241106",""
"20241103","경부선","신길","5733","5070","20241106",""
"20241103","경부선","신도림","3064","3461","20241106",""
"20241103","경부선","영등포","38705","37431","20241106",""
"20241103","경부선","대방","6061","6998","20241106",""
"20241103","경부선","노량진","9788","9446","20241106",""
"20241103","경부선","용산","47700","44297","20241106",""
"20241103","경부선","남영","6532","6978","20241106",""
"20241103","경부선","서울역","12538","3477","20241106",""
"20241103","경강선","성남","707","605","20241106",""
"20241103","경강선","여주","3313","3150","20241106",""
"20241103","경강선","세종대왕릉","413","392","20241106",""
"20241103","경강선","부발","1988","2499","20241106",""
"20241103","경강선","이천","2745","3066","20241106",""
"20241103","경강선","신둔도예촌","1130","1100","20241106",""
"20241103","경강선","곤지암","2528","2707","20241106",""
"20241103","경강선","초월","2193","2176","20241106",""
"20241103","경강선","경기광주","5023","4867","20241106",""
"20241103","경강선","삼동","1342","1277","20241106",""
"20241103","경강선","이매","893","743","20241106",""
"20241103","경강선","판교","3493","2947","20241106",""
"20241103","9호선2~3단계","중앙보훈병원","5199","5234","20241106",""
"20241103","9호선2~3단계","둔촌오륜","955","1021","20241106",""
"20241103","9호선2~3단계","올림픽공원(한국체대)","21516","22789","20241106",""
"20241103","9호선2~3단계","한성백제","8980","5183","20241106",""
"20241103","9호선2~3단계","송파나루","4645","4601","20241106",""
"20241103","9호선2~3단계","석촌","7357","6487","20241106",""
"20241103","9호선2~3단계","삼전","6534","5716","20241106",""
"20241103","9호선2~3단계","종합운동장","4424","3694","20241106",""
"20241103","9호선2~3단계","봉은사","12463","13281","20241106",""
"20241103","9호선2~3단계","삼성중앙","2578","2591","20241106",""
"20241103","9호선2~3단계","선정릉","4371","5032","20241106",""
"20241103","9호선2~3단계","언주","4948","5052","20241106",""
"20241103","9호선","신논현","18662","18836","20241106",""
"20241103","9호선","사평","2232","2298","20241106",""
"20241103","9호선","고속터미널","15528","23396","20241106",""
"20241103","9호선","신반포","3040","3214","20241106",""
"20241103","9호선","구반포","424","472","20241106",""
"20241103","9호선","동작(현충원)","1766","1616","20241106",""
"20241103","9호선","흑석(중앙대입구)","4852","5033","20241106",""
"20241103","9호선","노들","4121","3553","20241106",""
"20241103","9호선","노량진","18117","19415","20241106",""
"20241103","9호선","샛강","2797","2428","20241106",""
"20241103","9호선","여의도","18047","12242","20241106",""
"20241103","9호선","국회의사당","9596","8334","20241106",""
"20241103","9호선","당산","12338","11850","20241106",""
"20241103","9호선","선유도","4175","3945","20241106",""
"20241103","9호선","신목동","2475","2320","20241106",""
"20241103","9호선","염창","10863","10592","20241106",""
"20241103","9호선","등촌","6683","6574","20241106",""
"20241103","9호선","증미","3228","3226","20241106",""
"20241103","9호선","가양","14464","14035","20241106",""
"20241103","9호선","양천향교","5035","5272","20241106",""
"20241103","9호선","마곡나루(서울식물원)","7756","7691","20241106",""
"20241103","9호선","신방화","4343","4333","20241106",""
"20241103","9호선","공항시장","2032","2262","20241106",""
"20241103","9호선","김포공항","5140","9354","20241106",""
"20241103","9호선","개화","1530","1264","20241106",""
"20241103","8호선","남위례","4379","4447","20241106",""
"20241103","8호선","모란","3334","2816","20241106",""
"20241103","8호선","수진","3974","3681","20241106",""
"20241103","8호선","신흥","3404","3620","20241106",""
"20241103","8호선","단대오거리","6791","6516","20241106",""
"20241103","8호선","남한산성입구(성남법원.검찰청)","7788","7297","20241106",""
"20241103","8호선","산성","4146","4477","20241106",""
"20241103","8호선","복정","6590","5955","20241106",""
"20241103","8호선","장지","10664","10157","20241106",""
"20241103","8호선","문정","8073","8504","20241106",""
"20241103","8호선","가락시장","4763","5495","20241106",""
"20241103","8호선","송파","6303","6242","20241106",""
